Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,home,game_id
Joshua Zirkzee,11.0,nl NED,FW,24-115,11,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,False,-6904356756696211430
Patrick Dorgu,13.0,dk DEN,WB,20-323,90,4,3,3,0,1,2,2,100.0,0,0,0,0,2,6,0,0,False,-6904356756696211430
Noussair Mazraoui,3.0,ma MAR,WB,27-304,61,3,3,2,1,0,2,2,100.0,0,1,0,1,2,5,2,0,False,-6904356756696211430
Kobbie Mainoo,37.0,eng ENG,CM,20-148,29,2,1,0,1,1,1,1,100.0,0,0,0,0,0,2,0,0,False,-6904356756696211430
Luke Shaw,23.0,eng ENG,CB,30-064,90,1,0,1,0,0,1,2,50.0,1,1,0,1,1,2,1,0,False,-6904356756696211430
Matthijs de Ligt,4.0,nl NED,CB,26-033,90,5,3,1,4,0,5,5,100.0,0,0,0,0,3,8,3,1,False,-6904356756696211430
Leny Yoro,15.0,fr FRA,CB,19-305,61,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,1,1,False,-6904356756696211430
Harry Maguire,5.0,eng ENG,CB,32-193,29,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,False,-6904356756696211430
Altay Bayındır,1.0,tr TUR,GK,27-153,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,False,-6904356756696211430
Hugo Ekitike,22.0,fr FRA,FW,23-092,66,2,0,0,1,1,0,0,,0,2,1,1,1,3,3,0,True,-6167418072754105630
Alexander Isak,9.0,se SWE,FW,25-364,24,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,True,-6167418072754105630
Cody Gakpo,18.0,nl NED,LW,26-136,60,1,1,0,1,0,0,3,0.0,3,2,0,2,1,2,3,0,True,-6167418072754105630
Florian Wirtz,7.0,de GER,LW,22-140,30,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,True,-6167418072754105630
Mohamed Salah,11.0,eg EGY,RW,33-097,90,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0,True,-6167418072754105630
Dominik Szoboszlai,8.0,hu HUN,AM,24-330,90,1,1,1,0,0,1,2,50.0,1,1,1,0,0,1,1,0,True,-6167418072754105630
Alexis Mac Allister,10.0,ar ARG,DM,26-270,60,1,0,1,0,0,0,1,0.0,1,0,0,0,1,2,0,0,True,-6167418072754105630
Curtis Jones,17.0,eng ENG,DM,24-233,30,2,2,0,2,0,0,0,,0,0,0,0,0,2,2,0,True,-6167418072754105630
Ryan Gravenberch,38.0,nl NED,DM,23-127,90,5,1,5,0,0,2,4,50.0,2,0,0,0,1,6,1,0,True,-6167418072754105630
Milos Kerkez,6.0,hu HUN,LB,21-317,90,2,0,2,0,0,2,3,66.7,1,0,0,0,2,4,6,0,True,-6167418072754105630
Virgil van Dijk,4.0,nl NED,CB,34-074,90,0,0,0,0,0,0,0,,0,0,0,0,2,2,8,0,True,-6167418072754105630
Ibrahima Konaté,5.0,fr FRA,CB,26-118,90,2,0,0,2,0,0,1,0.0,1,1,1,0,0,2,8,0,True,-6167418072754105630
Conor Bradley,12.0,nir NIR,RB,22-073,90,1,1,1,0,0,1,2,50.0,1,3,0,3,3,4,1,0,True,-6167418072754105630
Alisson,1.0,br BRA,GK,32-353,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,True,-6167418072754105630
Beto,9.0,gw GNB,FW,27-232,45,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,False,-6167418072754105630
Thierno Barry,11.0,fr FRA,FW,22-334,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,False,-6167418072754105630
Jack Grealish,18.0,eng ENG,LW,30-010,90,2,2,0,2,0,2,4,50.0,2,2,1,1,1,3,1,0,False,-6167418072754105630
Iliman Ndiaye,10.0,sn SEN,RW,25-198,85,2,2,1,1,0,0,3,0.0,3,1,0,1,0,2,1,0,False,-6167418072754105630
Tyler Dibling,20.0,eng ENG,RW,19-192,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,False,-6167418072754105630
Kiernan Dewsbury-Hall,22.0,eng ENG,AM,27-014,90,2,0,1,1,0,2,3,66.7,1,0,0,0,1,3,0,0,False,-6167418072754105630
James Garner,37.0,eng ENG,"DM,LB",24-191,90,5,3,3,2,0,1,1,100.0,0,2,0,2,3,8,3,0,False,-6167418072754105630
Idrissa Gana Gueye,27.0,sn SEN,DM,35-359,90,2,1,1,1,0,0,2,0.0,2,3,1,2,2,4,0,0,False,-6167418072754105630
Vitaliy Mykolenko,16.0,ua UKR,LB,26-114,85,1,1,0,1,0,1,1,100.0,0,2,1,1,0,1,4,0,False,-6167418072754105630
Carlos Alcaraz,24.0,ar ARG,DM,22-294,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,False,-6167418072754105630
Michael Keane,5.0,eng ENG,CB,32-252,90,1,1,1,0,0,0,1,0.0,1,1,0,1,2,3,4,0,False,-6167418072754105630
James Tarkowski,6.0,eng ENG,CB,32-305,90,3,3,3,0,0,1,2,50.0,1,2,2,0,1,4,8,0,False,-6167418072754105630
Jake O'Brien,15.0,ie IRL,RB,24-128,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,False,-6167418072754105630
Jordan Pickford,1.0,eng ENG,GK,31-197,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,False,-6167418072754105630
Callum Wilson,9.0,eng ENG,FW,33-205,58,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,True,-3381942745444081556
Niclas Füllkrug,11.0,de GER,FW,32-223,32,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,True,-3381942745444081556
Crysencio Summerville,7.0,nl NED,LW,23-325,77,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,True,-3381942745444081556
Luis Guilherme,17.0,br BRA,LW,19-223,13,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,True,-3381942745444081556
Jarrod Bowen,20.0,eng ENG,RW,28-274,90,1,1,0,0,1,0,0,,0,0,0,0,0,1,1,0,True,-3381942745444081556
Mateus Fernandes,18.0,pt POR,LM,21-072,77,0,0,0,0,0,0,1,0.0,1,2,1,1,1,1,1,0,True,-3381942745444081556
Soungoutou Magassa,27.0,fr FRA,DM,21-347,13,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,True,-3381942745444081556
James Ward-Prowse,8.0,eng ENG,"CM,DM",30-323,90,1,1,0,1,0,1,3,33.3,2,0,0,0,1,2,1,0,True,-3381942745444081556
Lucas Paquetá,10.0,br BRA,"RM,AM",28-024,90,2,1,1,0,1,0,0,,0,1,0,1,0,2,1,0,True,-3381942745444081556
El Hadji Malick Diouf,12.0,sn SEN,LB,20-266,90,1,0,0,1,0,0,0,,0,0,0,0,1,2,4,0,True,-3381942745444081556
Max Kilman,3.0,eng ENG,CB,28-120,90,2,1,1,1,0,0,1,0.0,1,2,2,0,2,4,5,0,True,-3381942745444081556
Konstantinos Mavropanos,15.0,gr GRE,CB,27-283,90,1,1,1,0,0,0,1,0.0,1,2,1,1,2,3,7,0,True,-3381942745444081556
Kyle Walker-Peters,2.0,eng ENG,RB,28-160,90,1,1,0,0,1,0,0,,0,2,1,1,0,1,2,0,True,-3381942745444081556
Alphonse Areola,23.0,fr FRA,GK,32-205,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,True,-3381942745444081556
Jean-Philippe Mateta,14.0,fr FRA,FW,28-084,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,False,-3381942745444081556
Yeremi Pino,10.0,es ESP,AM,22-335,45,1,1,1,0,0,0,2,0.0,2,1,0,1,0,1,1,0,False,-3381942745444081556
Justin Devenny,55.0,nir NIR,AM,21-344,45,1,1,0,1,0,0,2,0.0,2,0,0,0,0,1,0,0,False,-3381942745444081556
Daichi Kamada,18.0,jp JPN,"AM,CM",29-046,90,4,1,3,1,0,0,1,0.0,1,1,0,1,1,5,2,0,False,-3381942745444081556
Will Hughes,19.0,eng ENG,CM,30-156,64,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,2,0,False,-3381942745444081556
Jefferson Lerma,8.0,co COL,CM,30-330,26,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,2,0,False,-3381942745444081556
Adam Wharton,20.0,eng ENG,CM,21-226,74,1,1,0,1,0,1,1,100.0,0,0,0,0,1,2,1,0,False,-3381942745444081556
Eddie Nketiah,9.0,eng ENG,AM,26-113,16,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,False,-3381942745444081556
Tyrick Mitchell,3.0,eng ENG,WB,26-019,90,3,2,3,0,0,3,4,75.0,1,3,0,3,1,4,2,0,False,-3381942745444081556
Daniel Muñoz,2.0,co COL,WB,29-117,90,1,1,1,0,0,0,2,0.0,2,3,0,3,1,2,2,0,False,-3381942745444081556
Marc Guéhi,6.0,eng ENG,CB,25-069,90,5,4,5,0,0,1,3,33.3,2,0,0,0,2,7,3,0,False,-3381942745444081556
Maxence Lacroix,5.0,fr FRA,CB,25-167,90,2,1,2,0,0,0,1,0.0,1,2,0,2,1,3,3,0,False,-3381942745444081556
Chris Richards,26.0,us USA,CB,25-176,90,4,4,3,1,0,2,2,100.0,0,2,0,2,1,5,12,0,False,-3381942745444081556
Dean Henderson,1.0,eng ENG,GK,28-192,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,False,-3381942745444081556
Georginio Rutter,10.0,fr FRA,FW,23-153,74,1,0,0,1,0,1,3,33.3,2,0,0,0,0,1,6,0,True,-38493744999786263
Danny Welbeck,18.0,eng ENG,FW,34-298,16,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,True,-38493744999786263
Kaoru Mitoma,22.0,jp JPN,"LW,LM",28-123,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,2,0,True,-38493744999786263
Yankuba Minteh,11.0,gm GAM,RW,21-060,74,2,2,2,0,0,1,1,100.0,0,1,0,1,0,2,0,0,True,-38493744999786263
Diego Coppola,42.0,it ITA,CB,21-266,16,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,True,-38493744999786263
Brajan Gruda,8.0,de GER,AM,21-112,62,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0,True,-38493744999786263
James Milner,20.0,eng ENG,"CM,DM",39-259,28,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,True,-38493744999786263
Yasin Ayari,26.0,se SWE,"DM,CM",21-349,90,1,1,0,0,1,0,1,0.0,1,1,0,1,1,2,1,0,True,-38493744999786263
Carlos Baleba,17.0,cm CMR,DM,21-260,45,2,2,0,2,0,1,1,100.0,0,0,0,0,0,2,2,0,True,-38493744999786263
Diego Gómez,25.0,py PAR,"RM,DM,AM",22-177,45,3,2,2,0,1,2,3,66.7,1,1,0,1,0,3,0,0,True,-38493744999786263
Ferdi Kadioglu,24.0,tr TUR,LB,25-348,84,4,4,3,1,0,2,7,28.6,5,0,0,0,0,4,1,0,True,-38493744999786263
Mats Wieffer,27.0,nl NED,LB,25-308,6,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0,True,-38493744999786263
Lewis Dunk,5.0,eng ENG,CB,33-303,90,2,2,1,1,0,2,3,66.7,1,2,2,0,0,2,8,0,True,-38493744999786263
Jan Paul van Hecke,6.0,nl NED,CB,25-104,90,1,1,1,0,0,1,2,50.0,1,2,0,2,1,2,10,0,True,-38493744999786263
Joël Veltman,34.0,nl NED,RB,33-248,90,7,3,5,2,0,5,5,100.0,0,0,0,0,3,10,6,0,True,-38493744999786263
Bart Verbruggen,1.0,nl NED,GK,23-033,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,True,-38493744999786263
Richarlison,9.0,br BRA,FW,28-133,90,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,False,-38493744999786263
Wilson Odobert,28.0,fr FRA,LW,20-296,71,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,False,-38493744999786263
Brennan Johnson,22.0,wls WAL,LW,24-120,19,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,False,-38493744999786263
Mohammed Kudus,20.0,gh GHA,RW,25-049,90,2,0,0,2,0,0,0,,0,0,0,0,0,2,0,0,False,-38493744999786263
Rodrigo Bentancur,30.0,uy URU,LM,28-087,60,1,1,0,1,0,0,1,0.0,1,2,0,2,0,1,1,0,False,-38493744999786263
Xavi Simons,7.0,nl NED,AM,22-152,30,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,False,-38493744999786263
João Palhinha,6.0,pt POR,"CM,DM",30-073,90,7,3,2,4,1,3,3,100.0,0,1,0,1,2,9,1,0,False,-38493744999786263
Lucas Bergvall,15.0,se SWE,"RM,DM",19-230,88,3,1,0,3,0,3,4,75.0,1,1,0,1,0,3,2,1,False,-38493744999786263
Archie Gray,14.0,eng ENG,DM,19-192,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,False,-38493744999786263
Destiny Udogie,13.0,it ITA,LB,22-296,90,1,0,1,0,0,0,0,,0,2,0,2,1,2,1,0,False,-38493744999786263
Micky van de Ven,37.0,nl NED,CB,24-154,90,2,0,1,1,0,0,0,,0,0,0,0,0,2,1,0,False,-38493744999786263
Cristian Romero,17.0,ar ARG,CB,27-146,90,6,2,4,1,1,1,3,33.3,2,0,0,0,5,11,7,0,False,-38493744999786263
Pedro Porro,23.0,es ESP,RB,26-007,88,2,1,0,0,2,2,3,66.7,1,1,1,0,1,3,4,0,False,-38493744999786263
Djed Spence,24.0,eng ENG,RB,25-042,2,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,False,-38493744999786263
Guglielmo Vicario,1.0,it ITA,GK,28-348,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,1,False,-38493744999786263
Tolu Arokodare,14.0,ng NGA,FW,24-301,90,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0,True,-1599460197820509709
Jean-Ricner Bellegarde,27.0,ht HAI,AM,27-085,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,True,-1599460197820509709
Marshall Munetsi,5.0,zw ZIM,AM,29-090,45,1,0,0,0,1,1,1,100.0,0,2,0,2,0,1,0,0,True,-1599460197820509709
Fer López,28.0,es ESP,AM,21-119,45,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,True,-1599460197820509709
Jørgen Strand Larsen,9.0,no NOR,FW,25-226,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,True,-1599460197820509709
Ladislav Krejčí,37.0,cz CZE,"CM,CB",26-153,90,5,0,0,0,5,0,2,0.0,2,0,0,0,1,6,2,0,True,-1599460197820509709
João Gomes,8.0,br BRA,"CM,RM",24-220,90,4,2,3,1,0,2,5,40.0,3,1,0,1,1,5,3,0,True,-1599460197820509709
Rodrigo Gomes,21.0,pt POR,WB,22-075,45,2,2,0,1,1,0,0,,0,0,0,0,0,2,1,0,True,-1599460197820509709
Hugo Bueno,3.0,es ESP,"WB,LB",23-002,45,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0,True,-1599460197820509709
Jackson Tchatchoua,38.0,cm CMR,"WB,RB",24-006,90,4,3,3,1,0,3,3,100.0,0,1,0,1,0,4,2,0,True,-1599460197820509709
Toti Gomes,24.0,pt POR,CB,26-247,71,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,True,-1599460197820509709
Jhon Arias,10.0,co COL,LM,27-364,19,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,True,-1599460197820509709
Yerson Mosquera,15.0,co COL,CB,24-141,71,2,0,1,1,0,2,2,100.0,0,0,0,0,0,2,1,0,True,-1599460197820509709
André,7.0,br BRA,CM,24-066,19,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,True,-1599460197820509709
Emmanuel Agbadou,12.0,ci CIV,CB,28-095,90,7,4,2,4,1,4,7,57.1,3,0,0,0,0,7,4,1,True,-1599460197820509709
José Sá,1.0,pt POR,GK,32-246,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,True,-1599460197820509709
Dominic Calvert-Lewin,9.0,eng ENG,FW,28-188,89,1,0,0,1,0,0,0,,0,2,0,2,0,1,1,0,False,-1599460197820509709
Lukas Nmecha,14.0,de GER,FW,26-280,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,False,-1599460197820509709
Noah Okafor,19.0,ch SUI,LW,25-119,69,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,0,0,False,-1599460197820509709
Jack Harrison,20.0,eng ENG,LW,28-304,21,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,False,-1599460197820509709
Brenden Aaronson,11.0,us USA,RW,24-333,89,1,1,0,1,0,1,4,25.0,3,0,0,0,0,1,3,0,False,-1599460197820509709
Ilia Gruev,44.0,bg BUL,CM,25-137,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,False,-1599460197820509709
Sean Longstaff,8.0,eng ENG,LM,27-325,82,6,4,0,5,1,3,4,75.0,1,2,1,1,0,6,1,0,False,-1599460197820509709
Ao Tanaka,22.0,jp JPN,"CM,RW",27-010,8,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0,False,-1599460197820509709
Ethan Ampadu,4.0,wls WAL,CM,25-006,90,4,2,2,1,1,1,1,100.0,0,1,0,1,0,4,6,0,False,-1599460197820509709
Anton Stach,18.0,de GER,"RM,CM",26-309,90,3,3,1,1,1,0,0,,0,1,0,1,1,4,4,0,False,-1599460197820509709
Gabriel Gudmundsson,3.0,se SWE,LB,26-144,90,0,0,0,0,0,0,1,0.0,1,2,0,2,2,2,9,0,False,-1599460197820509709
Pascal Struijk,5.0,nl NED,CB,26-040,90,1,1,0,1,0,0,0,,0,3,2,1,0,1,11,0,False,-1599460197820509709
Joe Rodon,6.0,wls WAL,CB,27-333,90,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,8,0,False,-1599460197820509709
Jayden Bogle,2.0,eng ENG,RB,25-055,82,3,2,2,0,1,2,4,50.0,2,0,0,0,1,4,4,0,False,-1599460197820509709
James Justin,24.0,eng ENG,RB,27-209,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,False,-1599460197820509709
Karl Darlow,26.0,wls WAL,GK,34-347,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,False,-1599460197820509709
Lyle Foster,9.0,za RSA,FW,25-017,85,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,True,-8427646786158386589
Zian Flemming,19.0,nl NED,FW,27-050,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,True,-8427646786158386589
Jaidon Anthony,11.0,eng ENG,LM,25-293,90,1,1,0,1,0,0,1,0.0,1,0,0,0,1,2,1,0,True,-8427646786158386589
Florentino Luís,16.0,pt POR,CM,26-032,90,4,3,2,2,0,2,5,40.0,3,1,1,0,2,6,4,0,True,-8427646786158386589
Josh Cullen,24.0,ie IRL,CM,29-166,90,0,0,0,0,0,0,0,,0,3,1,2,1,1,5,0,True,-8427646786158386589
Loum Tchaouna,17.0,fr FRA,RM,22-012,80,1,1,0,1,0,0,0,,0,1,0,1,0,1,2,0,True,-8427646786158386589
Hannibal Mejbri,28.0,tn TUN,RM,22-242,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,True,-8427646786158386589
Quilindschy Hartman,3.0,nl NED,LB,23-310,90,2,1,1,1,0,2,2,100.0,0,2,1,1,1,3,1,0,True,-8427646786158386589
Maxime Estève,5.0,fr FRA,CB,23-117,90,1,1,1,0,0,1,1,100.0,0,0,0,0,2,3,8,0,True,-8427646786158386589
Hjalmar Ekdal,18.0,se SWE,CB,26-334,90,0,0,0,0,0,0,0,,0,2,1,1,1,1,6,0,True,-8427646786158386589
Josh Laurent,29.0,eng ENG,CB,30-137,90,0,0,0,0,0,0,0,,0,1,1,0,1,1,2,0,True,-8427646786158386589
Kyle Walker,2.0,eng ENG,RB,35-115,90,2,2,1,1,0,1,1,100.0,0,2,1,1,1,3,6,0,True,-8427646786158386589
Martin Dúbravka,1.0,sk SVK,GK,36-248,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,True,-8427646786158386589
Chris Wood,11.0,nz NZL,FW,33-287,75,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,False,-8427646786158386589
Igor Jesus,19.0,br BRA,FW,24-207,15,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,False,-8427646786158386589
Dan Ndoye,14.0,ch SUI,"LW,RW",24-330,75,1,0,0,1,0,0,2,0.0,2,0,0,0,1,2,1,0,False,-8427646786158386589
Ibrahim Sangaré,6.0,ci CIV,DM,27-292,15,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,False,-8427646786158386589
Dilane Bakwa,29.0,fr FRA,RW,23-025,58,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,1,0,False,-8427646786158386589
Callum Hudson-Odoi,7.0,eng ENG,LW,24-317,32,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,False,-8427646786158386589
Morgan Gibbs-White,10.0,eng ENG,AM,25-236,90,0,0,0,0,0,0,0,,0,2,0,2,0,0,4,0,False,-8427646786158386589
Douglas Luiz,12.0,br BRA,DM,27-134,75,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,0,0,False,-8427646786158386589
Arnaud Kalimuendo,15.0,fr FRA,RW,23-243,15,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,False,-8427646786158386589
Elliot Anderson,8.0,eng ENG,DM,22-318,90,1,1,0,1,0,0,1,0.0,1,0,0,0,2,3,3,0,False,-8427646786158386589
Oleksandr Zinchenko,35.0,ua UKR,LB,28-279,90,3,2,2,0,1,2,5,40.0,3,4,1,3,0,3,5,0,False,-8427646786158386589
Morato,4.0,br BRA,CB,24-082,90,3,1,1,1,1,2,3,66.7,1,1,0,1,0,3,4,0,False,-8427646786158386589
Nikola Milenković,31.0,rs SRB,CB,27-343,90,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,7,0,False,-8427646786158386589
Neco Williams,3.0,wls WAL,RB,24-160,90,2,1,1,0,1,1,3,33.3,2,1,0,1,3,5,2,0,False,-8427646786158386589
Matz Sels,26.0,be BEL,GK,33-206,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,False,-8427646786158386589
Benjamin Šeško,30.0,si SVN,FW,22-112,45,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,True,-3683623799308478305
Manuel Ugarte,25.0,uy URU,CM,24-162,45,3,3,1,2,0,1,2,50.0,1,1,1,0,0,3,2,0,True,-3683623799308478305
Amad Diallo,16.0,ci CIV,"AM,RB,CM",23-071,90,2,2,1,0,1,0,1,0.0,1,1,0,1,1,3,2,0,True,-3683623799308478305
Bryan Mbeumo,19.0,cm CMR,"AM,FW",26-044,69,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,True,-3683623799308478305
Mason Mount,7.0,eng ENG,CM,26-253,21,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,True,-3683623799308478305
Bruno Fernandes,8.0,pt POR,CM,31-012,86,2,2,1,1,0,1,2,50.0,1,0,0,0,0,2,0,0,True,-3683623799308478305
Kobbie Mainoo,37.0,eng ENG,CM,20-154,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,True,-3683623799308478305
Casemiro,18.0,br BRA,CM,33-209,44,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,True,-3683623799308478305
Patrick Dorgu,13.0,dk DEN,"LB,WB",20-329,90,4,3,2,1,1,3,4,75.0,1,2,0,2,1,5,2,0,True,-3683623799308478305
Noussair Mazraoui,3.0,ma MAR,"WB,RB",27-310,64,4,1,1,2,1,3,3,100.0,0,1,0,1,0,4,2,0,True,-3683623799308478305
Matheus Cunha,10.0,br BRA,FW,26-116,26,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,True,-3683623799308478305
Luke Shaw,23.0,eng ENG,CB,30-070,90,3,2,0,3,0,0,0,,0,0,0,0,2,5,5,0,True,-3683623799308478305
Harry Maguire,5.0,eng ENG,CB,32-199,69,1,1,0,1,0,1,1,100.0,0,0,0,0,2,3,0,0,True,-3683623799308478305
Leny Yoro,15.0,fr FRA,CB,19-311,21,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,True,-3683623799308478305
Matthijs de Ligt,4.0,nl NED,CB,26-039,90,2,2,2,0,0,1,3,33.3,2,2,1,1,2,4,4,0,True,-3683623799308478305
Altay Bayındır,1.0,tr TUR,GK,27-159,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,True,-3683623799308478305
João Pedro,20.0,br BRA,FW,23-359,90,1,1,0,1,0,0,0,,0,1,0,1,0,1,1,0,False,-3683623799308478305
Pedro Neto,7.0,pt POR,LW,25-195,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,False,-3683623799308478305
Tosin Adarabioyo,4.0,eng ENG,CB,27-361,84,0,0,0,0,0,0,0,,0,2,1,1,1,1,6,0,False,-3683623799308478305
Estêvão Willian,41.0,br BRA,RW,18-149,6,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,False,-3683623799308478305
Filip Jørgensen,12.0,dk DEN,GK,23-157,84,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,False,-3683623799308478305
Cole Palmer,10.0,eng ENG,"CM,AM",23-137,20,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,False,-3683623799308478305
Andrey Santos,17.0,br BRA,"CM,DM,RW",21-140,70,1,1,0,0,1,0,2,0.0,2,1,0,1,0,1,1,0,False,-3683623799308478305
Moisés Caicedo,25.0,ec ECU,"CM,DM",23-322,90,5,5,5,0,0,3,5,60.0,2,1,0,1,3,8,0,0,False,-3683623799308478305
Enzo Fernández,8.0,ar ARG,"CM,RW,DM",24-246,90,1,0,0,1,0,0,0,,0,2,1,1,0,1,0,0,False,-3683623799308478305
Marc Cucurella,3.0,es ESP,LB,27-060,63,1,1,1,0,0,0,0,,0,1,0,1,0,1,3,0,False,-3683623799308478305
Malo Gusto,27.0,fr FRA,LB,22-124,27,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,False,-3683623799308478305
Trevoh Chalobah,23.0,eng ENG,CB,26-077,90,2,2,0,2,0,2,2,100.0,0,1,0,1,0,2,9,0,False,-3683623799308478305
Wesley Fofana,29.0,fr FRA,CB,24-277,63,2,1,1,1,0,2,2,100.0,0,1,1,0,1,3,5,0,False,-3683623799308478305
Tyrique George,32.0,eng ENG,LW,19-228,27,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,False,-3683623799308478305
Reece James,24.0,eng ENG,RB,25-286,90,3,2,2,1,0,1,1,100.0,0,0,0,0,2,5,5,2,False,-3683623799308478305
Robert Sánchez,1.0,es ESP,GK,27-306,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,False,-3683623799308478305
Rodrigo Muniz,9.0,br BRA,FW,24-139,79,1,0,0,0,1,0,0,,0,1,0,1,0,1,4,0,True,794965216469164073
Raúl Jiménez,7.0,mx MEX,FW,34-138,11,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,True,794965216469164073
Alex Iwobi,17.0,ng NGA,"LW,AM",29-140,79,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,0,0,True,794965216469164073
Emile Smith Rowe,32.0,eng ENG,"CM,AM",25-054,11,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,True,794965216469164073
Harry Wilson,8.0,wls WAL,RW,28-182,85,3,1,2,1,0,2,2,100.0,0,0,0,0,0,3,2,0,True,794965216469164073
